Estero,Comunidad,Fecha ,Numero de entrevista,Especie,Presencia
La Pinta ,PP-P,06/05/2008,16,Correcaminos,1
La Pinta ,PP-P,06/05/2008,16,Coyote,1
La Pinta ,PP-P,06/05/2008,16,Curbina plateada,1
La Pinta ,PP-P,06/05/2008,16,Delfin,1
La Pinta ,PP-P,06/05/2008,16,Escuela de peces,1
La Pinta ,PP-P,06/05/2008,16,Gallito marino,1
La Pinta ,PP-P,06/05/2008,16,Garza azul,1
La Pinta ,PP-P,06/05/2008,16,Gaviota,1
La Pinta ,PP-P,06/05/2008,16,Gobidos,0
La Pinta ,PP-P,06/05/2008,16,Guitarra,1
La Pinta ,PP-P,06/05/2008,16,Jaiba,1
La Pinta ,PP-P,06/05/2008,16,Lenguado,1
La Pinta ,PP-P,06/05/2008,16,Lisa,1
La Pinta ,PP-P,06/05/2008,16,Manta arenera,1
La Pinta ,PP-P,06/05/2008,16,Manta mariposa,0
La Pinta ,PP-P,06/05/2008,16,Mojarra,0
La Pinta ,PP-P,06/05/2008,16,Ostion,0
La Pinta ,PP-P,06/05/2008,16,Ostrero,1
La Pinta ,PP-P,06/05/2008,16,Pajarito piquilargo,1
La Pinta ,PP-P,06/05/2008,16,Pato,0
La Pinta ,PP-P,06/05/2008,16,Pelicano,1
La Pinta ,PP-P,06/05/2008,16,Pampano,1
La Pinta ,PP-P,06/05/2008,16,Pulpo,0
La Pinta ,PP-P,06/05/2008,16,Sierra,1
La Pinta ,PP-P,06/05/2008,16,Tiburon,1
La Pinta ,PP-P,06/05/2008,16,Tortuga,1
La Pinta ,PP-P,06/05/2008,16,Vibora de cascabel,0
La Pinta ,PP-P,06/05/2008,16,Deditos-Batis,0
La Pinta ,PP-P,06/05/2008,16,Sarcocornia pacifica,0
La Pinta ,PP-P,06/05/2008,16,Batis maritima,0
La Pinta ,PP-P,06/05/2008,16,Bichi,0
La Pinta ,PP-P,06/09/2008,17,Aguila,1
La Pinta ,PP-P,06/09/2008,17,Almeja chione,1
La Pinta ,PP-P,06/09/2008,17,Anchoa,0
La Pinta ,PP-P,06/09/2008,17,Angel,0
La Pinta ,PP-P,06/09/2008,17,Anguila,0
La Pinta ,PP-P,06/09/2008,17,Baqueta,1
La Pinta ,PP-P,06/09/2008,17,Baya,1
La Pinta ,PP-P,06/09/2008,17,Bocadulce,1
La Pinta ,PP-P,06/09/2008,17,Botete,1
La Pinta ,PP-P,06/09/2008,17,Buho,1
La Pinta ,PP-P,06/09/2008,17,Cabrilla,1
La Pinta ,PP-P,06/09/2008,17,Callo de hacha,1
La Pinta ,PP-P,06/09/2008,17,Camaron azul,1
La Pinta ,PP-P,06/09/2008,17,Camaron cafe,0
La Pinta ,PP-P,06/09/2008,17,Camaron fantasma,0
La Pinta ,PP-P,06/09/2008,17,Cangrejo violinista,1
La Pinta ,PP-P,06/09/2008,17,Caracol,0
La Pinta ,PP-P,06/09/2008,17,Caracol burro,1
La Pinta ,PP-P,06/09/2008,17,Caracol chino,1
La Pinta ,PP-P,06/09/2008,17,Cochi,1
La Pinta ,PP-P,06/09/2008,17,Conejo cola blanca,1
La Pinta ,PP-P,06/09/2008,17,Correcaminos,1
La Pinta ,PP-P,06/09/2008,17,Coyote,0
La Pinta ,PP-P,06/09/2008,17,Curbina plateada,0
La Pinta ,PP-P,06/09/2008,17,Delfin,1
La Pinta ,PP-P,06/09/2008,17,Escuela de peces,1
La Pinta ,PP-P,06/09/2008,17,Gallito marino,1
La Pinta ,PP-P,06/09/2008,17,Garza azul,1
La Pinta ,PP-P,06/09/2008,17,Gaviota,1
La Pinta ,PP-P,06/09/2008,17,Gobidos,0
La Pinta ,PP-P,06/09/2008,17,Guitarra,1
La Pinta ,PP-P,06/09/2008,17,Jaiba,1
La Pinta ,PP-P,06/09/2008,17,Lenguado,1
La Pinta ,PP-P,06/09/2008,17,Lisa,1
La Pinta ,PP-P,06/09/2008,17,Manta arenera,0
La Pinta ,PP-P,06/09/2008,17,Manta mariposa,0
La Pinta ,PP-P,06/09/2008,17,Mojarra,0
La Pinta ,PP-P,06/09/2008,17,Ostion,0
La Pinta ,PP-P,06/09/2008,17,Ostrero,1
La Pinta ,PP-P,06/09/2008,17,Pajarito piquilargo,1
La Pinta ,PP-P,06/09/2008,17,Pato,1
La Pinta ,PP-P,06/09/2008,17,Pelicano,0
La Pinta ,PP-P,06/09/2008,17,Pampano,0
La Pinta ,PP-P,06/09/2008,17,Pulpo,0
La Pinta ,PP-P,06/09/2008,17,Sierra,0
La Pinta ,PP-P,06/09/2008,17,Tiburon,1
La Pinta ,PP-P,06/09/2008,17,Tortuga,1
La Pinta ,PP-P,06/09/2008,17,Vibora de cascabel,1
La Pinta ,PP-P,06/09/2008,17,Deditos-Batis,0
La Pinta ,PP-P,06/09/2008,17,Sarcocornia pacifica,0
La Pinta ,PP-P,06/09/2008,17,Batis maritima,0
La Pinta ,PP-P,06/09/2008,17,Bichi,1
